Date,Channel,MKTer,Chiến dịch,Chi phí Marketing,Impression,Reach,Click,Share,Cmt,Inbox,Lead MKT,Đơn hàng,Doanh thu,Paid Revenue 1,Giá Lead,Đơn/Lead,CPM,CPC,"Giá Mess
(Cmt + Inbox)",ME1 (ME đã bao gồm thuế + phí)
22/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2020,FB,DucVu,Brand,"760,044","210,893","137,893",267,0,0,0,0,0,0,0,0,0,"3,604","2,847",0,"820,848"
23/07/2020,FB,NgocNgo,CVS,"98,999","1,703","1,629",6,0,0,0,7,5,"2,775,000","2,775,000","14,143",0.71,"58,132","16,500",0,"106,919"
23/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2020,FB,GiangPhan,CVS,"2,772,345","40,189","36,372",257,14,16,0,25,24,"11,954,304","11,477,000","110,894",0.96,"68,983","10,787","173,272","2,994,133"
23/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23/07/2020,FB,TungTran,CVS,"125,691","1,729","1,656",2,1,0,0,0,0,0,0,0,0,"72,696","62,846",0,"135,746"
23/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2020,FB,YenNguyen02,CVS,0,"13,845","12,412",37,4,5,0,0,0,0,0,0,0,0,0,0,0
23/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2020,Google,TienTran,Search,"385,537","7,355",0,704,0,0,0,0,0,0,0,0,0,"52,418",548,0,"385,537"
23/07/2020,Google,TienTran,Discovery,"392,096","21,027",0,852,0,0,0,3,3,"1,497,000","1,497,000","130,699",1,"18,647",460,0,"392,096"
23/07/2020,Google,TienTran,PerMax,"133,386","7,308",0,53,0,0,0,0,0,0,0,0,0,"18,252","2,517",0,"133,386"
23/07/2020,Google,TienTran,Guu-Search,"11,846",507,0,11,0,0,0,1,1,"499,000","499,000","11,846",1,"23,365","1,077",0,"11,846"
23/07/2020,Google,TienTran,Guu-Discovery,"96,871","4,130",0,175,0,0,0,1,1,"499,000","499,000","96,871",1,"23,455",554,0,"96,871"
23/07/2020,Google,TienTran,Guu-PerMax,"153,147","7,690",0,60,0,0,0,3,3,"1,497,000","1,497,000","51,049",1,"19,915","2,552",0,"153,147"
23/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,1,"779,000",0,0,1,0,0,0,0
24/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2020,FB,DucVu,Brand,"644,785","180,632","124,299",235,0,0,0,0,0,0,0,0,0,"3,570","2,744",0,"696,368"
24/07/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,18,13,"6,723,609","5,769,000",0,0.72,0,0,0,0
24/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2020,FB,GiangPhan,CVS,0,0,0,0,0,0,0,14,7,"3,751,304","3,274,000",0,0.5,0,0,0,0
24/07/2020,FB,AnhNguyen08,CVS,"165,747","1,921","1,774",11,0,0,0,0,0,0,0,0,0,"86,282","15,068",0,"179,007"
24/07/2020,FB,TungTran,CVS,"180,044","3,212","3,100",5,3,0,0,1,0,0,0,"180,044",0,"56,054","36,009",0,"194,448"
24/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2020,FB,YenNguyen02,CVS,0,"40,282","33,049",136,9,14,0,0,0,0,0,0,0,0,0,0,0
24/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2020,Google,TienTran,Search,"388,833","6,196",0,154,0,0,0,2,0,0,0,"194,417",0,"62,755","2,525",0,"388,833"
24/07/2020,Google,TienTran,Discovery,"403,617","21,207",0,910,0,0,0,2,2,"998,000","998,000","201,809",1,"19,032",444,0,"403,617"
24/07/2020,Google,TienTran,PerMax,"211,628","7,092",0,96,0,0,0,1,1,"499,000","499,000","211,628",1,"29,840","2,204",0,"211,628"
24/07/2020,Google,TienTran,Guu-Search,"38,456",506,0,18,0,0,0,0,0,0,0,0,0,"76,000","2,136",0,"38,456"
24/07/2020,Google,TienTran,Guu-Discovery,"12,684",896,0,45,0,0,0,0,0,0,0,0,0,"14,156",282,0,"12,684"
24/07/2020,Google,TienTran,Guu-PerMax,"221,638","6,515",0,144,0,0,0,1,1,"499,000","499,000","221,638",1,"34,020","1,539",0,"221,638"
24/07/2020,Google,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25/07/2020,FB,DucVu,Brand,"716,951","193,954","148,872",288,0,0,0,0,0,0,0,0,0,"3,697","2,489",0,"774,307"
25/07/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,20,15,"7,419,913","5,489,000",0,0.75,0,0,0,0
25/07/2020,FB,HuyenNguyen05,Brand,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
25/07/2020,FB,GiangPhan,CVS,"1,744,559","22,513","20,189",86,7,9,0,8,7,"3,751,304","3,274,000","218,070",0.88,"77,491","20,286","193,840","1,884,124"
25/07/2020,FB,AnhNguyen08,CVS,"1,467,582","22,270","19,095",46,2,4,0,8,8,"3,992,000","3,992,000","183,448",1,"65,900","31,904","366,896","1,584,989"
25/07/2020,FB,TungTran,CVS,"271,394","7,785","7,055",4,1,1,0,0,0,0,0,0,0,"34,861","67,849","271,394","293,106"
25/07/2020,FB,AnhTrinh,CVS,"237,956","3,773","3,476",7,0,0,0,1,1,"499,000","499,000","237,956",1,"63,068","33,994",0,"256,992"
25/07/2020,FB,YenNguyen02,CVS,0,"41,414","34,306",90,2,16,0,0,0,0,0,0,0,0,0,0,0
25/07/2020,FB,ThuHoang,CVS,"473,031","10,625","9,599",88,1,0,0,2,2,"976,304","499,000","236,516",1,"44,521","5,375",0,"510,873"
25/07/2020,Google,TienTran,Search,"246,725","4,240",0,115,0,0,0,3,3,"1,777,000","1,777,000","82,242",1,"58,190","2,145",0,"246,725"
25/07/2020,Google,TienTran,Discovery,"402,654","21,001",0,929,0,0,0,1,1,"499,000","499,000","402,654",1,"19,173",433,0,"402,654"
25/07/2020,Google,TienTran,PerMax,"143,299","8,627",0,89,0,0,0,0,0,0,0,0,0,"16,611","1,610",0,"143,299"
25/07/2020,Google,TienTran,Guu-Search,"63,776",429,0,19,0,0,0,0,0,0,0,0,0,"148,662","3,357",0,"63,776"
25/07/2020,Google,TienTran,Guu-Discovery,"155,682","7,908",0,352,0,0,0,1,1,"499,000","499,000","155,682",1,"19,687",442,0,"155,682"
25/07/2020,Google,TienTran,Guu-PerMax,"192,807","6,648",0,129,0,0,0,1,1,"499,000","499,000","192,807",1,"29,002","1,495",0,"192,807"
25/07/2020,Google,DucVu,Brand,"120,953","7,170",0,60,0,0,0,0,0,0,0,0,0,"16,869","2,016",0,"120,953"
26/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
26/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/07/2020,FB,DucVu,Brand,"471,750","135,692","94,243",212,0,0,0,0,0,0,0,0,0,"3,477","2,225",0,"509,490"
26/07/2020,FB,NgocNgo,CVS,"85,914","1,618","1,484",6,0,0,0,31,19,"9,394,217","6,487,000","2,771",0.61,"53,099","14,319",0,"92,787"
26/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/07/2020,FB,GiangPhan,CVS,"2,426,860","29,193","25,817",113,3,6,0,9,8,"3,992,000","3,992,000","269,651",0.89,"83,132","21,477","404,477","2,621,009"
26/07/2020,FB,AnhNguyen08,CVS,"775,196","13,435","12,492",22,1,4,0,2,2,"998,000","998,000","387,598",1,"57,700","35,236","193,799","837,212"
26/07/2020,FB,TungTran,CVS,"400,297","7,391","6,485",22,0,2,0,0,0,0,0,0,0,"54,160","18,195","200,149","432,321"
26/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/07/2020,FB,YenNguyen02,CVS,0,"36,131","30,816",106,5,7,0,0,0,0,0,0,0,0,0,0,0
26/07/2020,FB,ThuHoang,CVS,"161,645","2,843","2,658",28,0,1,0,0,0,0,0,0,0,"56,857","5,773","161,645","174,577"
26/07/2020,Google,TienTran,Search,"345,424","5,283",0,127,0,0,0,3,3,"1,497,000","998,000","115,141",1,"65,384","2,720",0,"345,424"
26/07/2020,Google,TienTran,Discovery,"371,509","24,467",0,942,0,0,0,4,3,"1,475,304",0,"92,877",0.75,"15,184",394,0,"371,509"
26/07/2020,Google,TienTran,PerMax,"297,116","8,517",0,91,0,0,0,1,1,"499,000","499,000","297,116",1,"34,885","3,265",0,"297,116"
26/07/2020,Google,TienTran,Guu-Search,"49,825",476,0,25,0,0,0,1,0,0,0,"49,825",0,"104,674","1,993",0,"49,825"
26/07/2020,Google,TienTran,Guu-Discovery,"99,332","4,991",0,183,0,0,0,0,0,0,0,0,0,"19,902",543,0,"99,332"
26/07/2020,Google,TienTran,Guu-PerMax,"191,661","4,692",0,60,0,0,0,0,0,0,0,0,0,"40,848","3,194",0,"191,661"
26/07/2020,Google,DucVu,Brand,"121,714","5,705",0,59,0,0,0,0,0,0,0,0,0,"21,335","2,063",0,"121,714"
27/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
27/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,3,1,"499,000","499,000",0,0.33,0,0,0,0
27/07/2020,FB,DucVu,Brand,"394,280","111,384","74,980",182,0,0,0,0,0,0,0,0,0,"3,540","2,166",0,"425,822"
27/07/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,15,8,"3,992,000","3,493,000",0,0.53,0,0,0,0
27/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2020,FB,GiangPhan,CVS,"1,948,425","129,108","91,576",256,0,2,0,4,4,"1,996,000","998,000","487,106",1,"15,091","7,611","974,213","2,104,299"
27/07/2020,FB,AnhNguyen08,CVS,"1,803,783",0,0,0,0,0,0,6,4,"1,996,000","1,497,000","300,631",0.67,0,0,0,"1,948,086"
27/07/2020,FB,TungTran,CVS,"810,719","5,575","5,254",9,0,1,0,1,1,"499,000","499,000","810,719",1,"145,420","90,080","810,719","875,577"
27/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2020,FB,YenNguyen02,CVS,0,"21,293","18,740",74,1,7,0,0,0,0,0,0,0,0,0,0,0
27/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/07/2020,Google,TienTran,Search,"335,622","4,532",0,117,0,0,0,1,1,"499,000","499,000","335,622",1,"74,056","2,869",0,"335,622"
27/07/2020,Google,TienTran,Discovery,"249,783","15,422",0,670,0,0,0,1,1,"499,000",0,"249,783",1,"16,197",373,0,"249,783"
27/07/2020,Google,TienTran,PerMax,"119,248","4,497",0,47,0,0,0,0,0,0,0,0,0,"26,517","2,537",0,"119,248"
27/07/2020,Google,TienTran,Guu-Search,"79,020",470,0,17,0,0,0,0,0,0,0,0,0,"168,128","4,648",0,"79,020"
27/07/2020,Google,TienTran,Guu-Discovery,"19,227","1,081",0,50,0,0,0,0,0,0,0,0,0,"17,786",385,0,"19,227"
27/07/2020,Google,TienTran,Guu-PerMax,"158,882","5,482",0,59,0,0,0,1,1,"499,000","499,000","158,882",1,"28,982","2,693",0,"158,882"
27/07/2020,Google,DucVu,Brand,"123,200","6,068",0,61,0,0,0,0,0,0,0,0,0,"20,303","2,020",0,"123,200"
28/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/07/2020,FB,DucVu,Brand,"397,634","113,439","75,872",240,0,0,0,0,0,0,0,0,0,"3,505","1,657",0,"429,445"
28/07/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,12,9,"4,469,304","2,495,000",0,0.75,0,0,0,0
28/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/07/2020,FB,GiangPhan,CVS,"764,222","7,907","7,344",13,2,4,0,10,10,"4,946,609","1,996,000","76,422",1,"96,651","58,786","191,056","825,360"
28/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
28/07/2020,FB,TungTran,CVS,"295,896","5,899","4,909",3,0,0,0,0,0,0,0,0,0,"50,160","98,632",0,"319,568"
28/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/07/2020,FB,YenNguyen02,CVS,0,"35,720","29,873",104,1,6,0,0,0,0,0,0,0,0,0,0,0
28/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/07/2020,Google,TienTran,Search,"328,662","3,597",0,112,0,0,0,2,1,"499,000","499,000","164,331",0.5,"91,371","2,934",0,"328,662"
28/07/2020,Google,TienTran,Discovery,"424,577","19,103",0,847,0,0,0,3,3,"1,497,000","1,497,000","141,526",1,"22,226",501,0,"424,577"
28/07/2020,Google,TienTran,PerMax,"163,190","3,364",0,54,0,0,0,1,1,"499,000","499,000","163,190",1,"48,511","3,022",0,"163,190"
28/07/2020,Google,TienTran,Guu-Search,"29,829",519,0,9,0,0,0,0,0,0,0,0,0,"57,474","3,314",0,"29,829"
28/07/2020,Google,TienTran,Guu-Discovery,"148,128","6,865",0,288,0,0,0,0,0,0,0,0,0,"21,577",514,0,"148,128"
28/07/2020,Google,TienTran,Guu-PerMax,"118,515","3,628",0,64,0,0,0,1,1,"499,000","499,000","118,515",1,"32,667","1,852",0,"118,515"
28/07/2020,Google,DucVu,Brand,"123,468","5,302",0,57,0,0,0,0,0,0,0,0,0,"23,287","2,166",0,"123,468"
29/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,1,"499,000",0,0,1,0,0,0,0
29/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2020,FB,DucVu,Brand,"387,078","117,365","77,040",224,0,0,0,0,0,0,0,0,0,"3,298","1,728",0,"418,044"
29/07/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,14,7,"3,375,652",0,0,0.5,0,0,0,0
29/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2020,FB,GiangPhan,CVS,"862,271","9,541","8,704",9,0,8,0,7,6,"2,972,304",0,"123,182",0.86,"90,375","95,808","107,784","931,253"
29/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2020,FB,TungTran,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2020,FB,YenNguyen02,CVS,0,"3,308","3,146",7,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2020,FB,TrangDang,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29/07/2020,Google,TienTran,Search,"274,426","3,574",0,117,0,0,0,2,2,"998,000",0,"137,213",1,"76,784","2,346",0,"274,426"
29/07/2020,Google,TienTran,Discovery,"359,002","20,533",0,890,0,0,0,6,6,"2,972,304",0,"59,834",1,"17,484",403,0,"359,002"
29/07/2020,Google,TienTran,PerMax,"214,438","9,079",0,86,0,0,0,0,0,0,0,0,0,"23,619","2,493",0,"214,438"
29/07/2020,Google,TienTran,Guu-Search,"33,365",523,0,16,0,0,0,0,0,0,0,0,0,"63,795","2,085",0,"33,365"
29/07/2020,Google,TienTran,Guu-Discovery,"105,927","5,013",0,223,0,0,0,1,1,"477,304",0,"105,927",1,"21,130",475,0,"105,927"
29/07/2020,Google,TienTran,Guu-PerMax,"236,602","4,599",0,131,0,0,0,3,3,"1,497,000",0,"78,867",1,"51,446","1,806",0,"236,602"
29/07/2020,Google,DucVu,Brand,"122,195","5,299",0,71,0,0,0,0,0,0,0,0,0,"23,060","1,721",0,"122,195"
30/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2020,FB,DucVu,Brand,"406,177","117,597","73,587",218,0,0,0,0,0,0,0,0,0,"3,454","1,863",0,"438,671"
30/07/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,11,7,"3,493,000",0,0,0.64,0,0,0,0
30/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2020,FB,GiangPhan,CVS,"1,051,405","14,228","12,976",13,6,1,0,5,4,"1,996,000",0,"210,281",0.8,"73,897","80,877","1,051,405","1,135,517"
30/07/2020,FB,AnhNguyen08,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2020,FB,TungTran,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2020,FB,YenNguyen02,CVS,0,"27,138","22,512",84,1,8,0,0,0,0,0,0,0,0,0,0,0
30/07/2020,FB,TrangDang,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30/07/2020,Google,TienTran,Search,"180,594","3,397",0,88,0,0,0,1,1,"499,000",0,"180,594",1,"53,163","2,052",0,"180,594"
30/07/2020,Google,TienTran,Discovery,"301,966","17,654",0,831,0,0,0,2,1,"499,000",0,"150,983",0.5,"17,105",363,0,"301,966"
30/07/2020,Google,TienTran,PerMax,"257,621","9,516",0,97,0,0,0,2,2,"998,000",0,"128,811",1,"27,072","2,656",0,"257,621"
30/07/2020,Google,TienTran,Guu-Search,"18,450",492,0,8,0,0,0,0,0,0,0,0,0,"37,500","2,306",0,"18,450"
30/07/2020,Google,TienTran,Guu-Discovery,"38,781","2,895",0,130,0,0,0,1,1,"499,000",0,"38,781",1,"13,396",298,0,"38,781"
30/07/2020,Google,TienTran,Guu-PerMax,"118,733","6,602",0,52,0,0,0,1,1,"499,000",0,"118,733",1,"17,984","2,283",0,"118,733"
30/07/2020,Google,DucVu,Brand,"117,698","5,143",0,77,0,0,0,0,0,0,0,0,0,"22,885","1,529",0,"117,698"
31/07/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2020,FB,DucVu,Brand,"116,490","33,653","25,857",76,0,0,0,0,0,0,0,0,0,"3,462","1,533",0,"125,809"
31/07/2020,FB,NgocNgo,CVS,"114,315,864",0,0,0,0,0,0,25,17,"8,396,217",0,"4,572,635",0.68,0,0,0,"123,461,133"
31/07/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2020,FB,GiangPhan,CVS,"878,646","9,315","8,652",17,1,1,0,9,6,"2,994,000",0,"97,627",0.67,"94,326","51,685","878,646","948,938"
31/07/2020,FB,AnhNguyen08,CVS,"185,712","3,437","3,314",6,0,0,0,1,1,"499,000",0,"185,712",1,"54,033","30,952",0,"200,569"
31/07/2020,FB,TungTran,CVS,"327,850","6,907","6,562",9,0,1,0,1,0,0,0,"327,850",0,"47,466","36,428","327,850","354,078"
31/07/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2020,FB,YenNguyen02,CVS,0,"40,865","35,871",122,10,21,0,0,0,0,0,0,0,0,0,0,0
31/07/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2020,Google,TienTran,Search,"221,485","3,163",0,97,0,0,0,1,0,0,0,"221,485",0,"70,024","2,283",0,"221,485"
31/07/2020,Google,TienTran,Discovery,"456,663","24,925",0,"1,143",0,0,0,2,2,"976,304",0,"228,332",1,"18,321",400,0,"456,663"
31/07/2020,Google,TienTran,PerMax,"193,723","7,031",0,68,0,0,0,2,2,"998,000",0,"96,862",1,"27,553","2,849",0,"193,723"
31/07/2020,Google,TienTran,Guu-Search,"50,055",471,0,9,0,0,0,0,0,0,0,0,0,"106,274","5,562",0,"50,055"
31/07/2020,Google,TienTran,Guu-Discovery,"112,707","6,743",0,265,0,0,0,2,2,"998,000",0,"56,354",1,"16,715",425,0,"112,707"
31/07/2020,Google,TienTran,Guu-PerMax,"205,569","6,955",0,99,0,0,0,5,4,"1,996,000",0,"41,114",0.8,"29,557","2,076",0,"205,569"
31/07/2020,Google,DucVu,Brand,"112,073","4,757",0,60,0,0,0,0,0,0,0,0,0,"23,560","1,868",0,"112,073"
01/08/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,1,1,"799,000","799,000",0,1,0,0,0,0
01/08/2020,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2020,FB,GiangPhan,CVS,"5,384,130","20,133","18,799",53,0,7,0,14,11,"5,467,304","4,990,000","384,581",0.79,"267,428","101,587","769,161","5,814,860"
01/08/2020,FB,AnhNguyen08,CVS,"2,934,055","38,922","32,063",92,5,13,0,9,4,"1,974,304","1,497,000","326,006",0.44,"75,383","31,892","225,697","3,168,779"
01/08/2020,FB,TungTran,CVS,"4,942,157","55,077","49,641",90,5,11,0,13,10,"5,402,217","3,493,000","380,166",0.77,"89,732","54,913","449,287","5,337,530"
01/08/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2020,FB,YenNguyen02,CVS,"787,194","12,428","9,916",20,0,2,0,8,7,"3,471,304","2,994,000","98,399",0.88,"63,340","39,360","393,597","850,170"
01/08/2020,FB,TuanTran,Brand,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
01/08/2020,Google,TienTran,Search,"153,835","2,697",0,86,0,0,0,1,1,"499,000","499,000","153,835",1,"57,039","1,789",0,"153,835"
01/08/2020,Google,TienTran,Discovery,"382,910","18,915",0,919,0,0,0,2,1,"499,000","499,000","191,455",0.5,"20,244",417,0,"382,910"
01/08/2020,Google,TienTran,PerMax,"206,735","9,241",0,79,0,0,0,2,2,"998,000","998,000","103,368",1,"22,371","2,617",0,"206,735"
01/08/2020,Google,TienTran,Guu-Search,"6,678",220,0,4,0,0,0,0,0,0,0,0,0,"30,355","1,670",0,"6,678"
01/08/2020,Google,TienTran,Guu-Discovery,"110,530","6,584",0,286,0,0,0,0,0,0,0,0,0,"16,788",386,0,"110,530"
01/08/2020,Google,TienTran,Guu-PerMax,"200,354","9,293",0,89,0,0,0,2,1,"499,000","499,000","100,177",0.5,"21,560","2,251",0,"200,354"
01/08/2020,Google,DucVu,Brand,"117,736","4,976",0,53,0,0,0,0,0,0,0,0,0,"23,661","2,221",0,"117,736"
02/08/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
02/08/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2020,FB,DucVu,Brand,"490,325","73,292","70,696",319,1,1,0,0,0,0,0,0,0,"6,690","1,537","490,325","529,551"
02/08/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,1,1,"499,000","499,000",0,1,0,0,0,0
02/08/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2020,FB,GiangPhan,CVS,"3,356,426","47,134","42,876",61,4,20,0,14,11,"5,445,609","4,491,000","239,745",0.79,"71,210","55,023","167,821","3,624,940"
02/08/2020,FB,AnhNguyen08,CVS,"4,221,816","56,607","45,108",121,6,22,0,15,10,"4,946,609","3,992,000","281,454",0.67,"74,581","34,891","191,901","4,559,561"
02/08/2020,FB,TungTran,CVS,"5,036,866","119,077","102,198",207,8,31,0,18,14,"6,942,609","5,988,000","279,826",0.78,0,"24,333","162,480","5,439,815"
02/08/2020,FB,AnhTrinh,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2020,FB,YenNguyen02,CVS,"1,160,264","8,710","8,129",19,0,0,0,0,0,0,0,0,0,"133,211","61,067",0,"1,253,085"
02/08/2020,FB,ThuHoang,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/08/2020,Google,TienTran,Search,"183,290","2,639",0,98,0,0,0,1,1,"499,000","499,000","183,290",1,"69,454","1,870",0,"183,290"
02/08/2020,Google,TienTran,Discovery,"389,065","21,734",0,984,0,0,0,3,3,"1,497,000","1,497,000","129,688",1,"17,901",395,0,"389,065"
02/08/2020,Google,TienTran,PerMax,"227,453","13,270",0,81,0,0,0,2,2,"976,304","499,000","113,727",1,"17,140","2,808",0,"227,453"
02/08/2020,Google,TienTran,Guu-Search,"46,972",487,0,19,0,0,0,0,0,0,0,0,0,"96,452","2,472",0,"46,972"
02/08/2020,Google,TienTran,Guu-Discovery,"99,966","5,976",0,289,0,0,0,0,0,0,0,0,0,"16,728",346,0,"99,966"
02/08/2020,Google,TienTran,Guu-PerMax,"196,725","6,434",0,58,0,0,0,1,1,"499,000","499,000","196,725",1,"30,576","3,392",0,"196,725"
02/08/2020,Google,DucVu,Brand,"123,950","5,320",0,68,0,0,0,0,0,0,0,0,0,"23,299","1,823",0,"123,950"
03/08/2020,FB,DucVu,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2020,FB,DucVu,Mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2020,FB,DucVu,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2020,FB,NgocNgo,CVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2020,FB,NgocNgo,Brand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/08/2020,FB,GiangPhan,CVS,"4,032,597","41,057","36,155",82,4,16,0,17,12,"5,879,522","3,493,000","237,212",0.71,"98,219","49,178","252,037","4,355,205"
